,Repository Information,,,Author Information,,,,,,,,,,,Literary Text Information,,,,Information about the Fiction,,,,,,
von_Schmid_Hermann_Aufgsetzt.txt,1095,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Aufgsetzt,von_Schmid_Hermann_Aufgsetzt.txt,1878,NA,ja,"Verein, Schiller",ja,"österreichisch, Kaiser, Kufstein",Österreich,42286,37150
von_Schmid_Hermann_Das_Bombardement_von_Schaerding.txt,1096,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Das Bombardement von Schärding,von_Schmid_Hermann_Das_Bombardement_von_Schaerding.txt,1861,NA,ja,"Kaiser Napoleon, Jahres 1808",ja,"in deutscher Sprache, Wien",Österreich/Deutschland,19181,16866
von_Schmid_Hermann_Der_bairische_Hiesel.txt,1097,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der bairische Hiesel,von_Schmid_Hermann_Der_bairische_Hiesel.txt,1865,Volkserzählung,ja,Eisenschienen dahindampfend,ja,"bairische, Münchner",Deutschland ,62370,55013
von_Schmid_Hermann_Der_Bergwirth.txt,1098,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Bergwirth,von_Schmid_Hermann_Der_Bergwirth.txt,1870,NA,ja,"das Rasseln und Schnauben des Dampfwagens, Maschine, elektrisch",ja,"Ich mein’ wohl, ich red’ deutsch, daß es verstehen kann wen’s angeht, München",Deutschland,42904,37997
von_Schmid_Hermann_Der_Dorfcaplan.txt,1099,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Dorfcaplan,von_Schmid_Hermann_Der_Dorfcaplan.txt,1865,Erzählung,ja,"Maschine, Automat, Kaiser",ja,"Tirolerbergen, österreichisch, Alpen",Österreich,26750,23643
von_Schmid_Hermann_Der_Habermeister.txt,1100,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Habermeister,von_Schmid_Hermann_Der_Habermeister.txt,1867,Volksbild,ja,"Havannacigarre, Napoleon",ja,was für ein deutscher Mann er war,Deutschland ,79227,70327
von_Schmid_Hermann_Der_Holzgraf.txt,1101,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Holzgraf,von_Schmid_Hermann_Der_Holzgraf.txt,1861,NA,ja,Frühling des Jahres 1811,ja,Oberammergau,Deutschland ,26148,23346
von_Schmid_Hermann_Der_Kranz_am_Marterl.txt,1102,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Kranz am Marterl,von_Schmid_Hermann_Der_Kranz_am_Marterl.txt,1864,NA,ja,"„Am 10. Juni 1806,",ja,Das Volk im bairischen Hochgebirge,Deutschland ,23918,21293
von_Schmid_Hermann_Der_Loder.txt,1103,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Loder,von_Schmid_Hermann_Der_Loder.txt,1873,NA,ja,Eisenbahn,ja,"Wildkaiser, österreichisch, preußisch, Preußen, Deutsch",Deutschland/Österreich,55071,48506
von_Schmid_Hermann_Der_Schwaerzer.txt,1104,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Der Schwärzer,von_Schmid_Hermann_Der_Schwaerzer.txt,1867,Reiseerinnerung,ja,"Botanisirbüchse, Kaiser",ja,"Wetterstein und der Zugspitze, Partenkirchen, Deutschland",Deutschland ,3392,3027
von_Schmid_Hermann_Die_Gasselbuben.txt,1105,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Die Gasselbuben,von_Schmid_Hermann_Die_Gasselbuben.txt,1869,NA,ja,Kaiser,ja, Tegernsees,Deutschland ,42424,37651
von_Schmid_Hermann_Die_Geschichte_vom_Spoetterl.txt,1106,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Die Geschichte vom Spötterl,von_Schmid_Hermann_Die_Geschichte_vom_Spoetterl.txt,1874,NA,ja,Kaiser,ja,"du, freundlicher Schliersee, des Freudenbergs",Deutschland ,37813,33166
von_Schmid_Hermann_Die_Geschiedenen.txt,1107,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Die Geschiedenen,von_Schmid_Hermann_Die_Geschiedenen.txt,1860,NA,ja,elektrisch,ja,die Alpen ,Österreich,17016,14953
von_Schmid_Hermann_Die_Huberbaeuerin.txt,1108,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Die Huberbäuerin,von_Schmid_Hermann_Die_Huberbaeuerin.txt,1860,NA,ja,elektrisch,ja,„Heilige Mutter von Oetting,Deutschland ,21621,19067
von_Schmid_Hermann_Hund_und_Katz.txt,1109,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Hund und Katz,von_Schmid_Hermann_Hund_und_Katz.txt,1875,NA,ja,"Kaiser, Napoleon",ja,Ammersees,Deutschland ,63929,56370
von_Schmid_Hermann_Im_Himmelmoos.txt,1110,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Im Himmelmoos,von_Schmid_Hermann_Im_Himmelmoos.txt,1877,NA,ja,Verein,ja,"In den baierischen Bergen, im Himmelmoos, Salzburg",Deutschland/Österreich,54154,47572
von_Schmid_Hermann_Ledige_Kinder.txt,1111,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Ledige Kinder,von_Schmid_Hermann_Ledige_Kinder.txt,1880,Erzählung,ja,Bahnhof,ja,"Der Einödhof zum Kogelbauern, der irgendwo in den oberbaierischen Bergen liegt",Deutschland ,37104,32202
von_Schmid_Hermann_Sueden_und_Norden.txt,1112,0,gartenlaube,Hermann Theodor,von Schmid,Hermann Theodor Schmid,Hermann von Schmidt,Hermann von Schmid,Deutschland ,1815,1880,male,"geb. in Waizenkirchen, gest. in München; deutscher Schriftsteller; historische und Bauernromane und -erzählungen",100801919,Süden und Norden,von_Schmid_Hermann_Sueden_und_Norden.txt,1868,NA,ja,Eisenbahn,ja,aus Preußen ,Deutschland ,46384,40610
von_Schorn_Henriette_In_guter_und_in_boeser_Zeit.txt,1113,0,gartenlaube,Henriette Wilhelmine Auguste,von Schorn,Henriette von Schorn,H.Nordheim,Henriette von Schorn,Deutschland ,1807,1869,female,"geb. in Nordheim/Meiningen, gest. in Weimar; 1831 Hofdame in Weimar; 1839 Heirat mit Kunsthistoriker Ludwig von Schorn, Mutter von Adelheid von Schorn; deutsche Dichterin, Märchensammlerin und Salonnière",116922842,In guter und böser Zeit,von_Schorn_Henriette_In_guter_und_in_boeser_Zeit.txt,1857,NA,ja,"Bügeleisen, Eisenbahnen",ja,In Heubach,Deutschland ,10534,9120
von_Schorn_Henriette_Kind_und_Kindeskind.txt,1114,0,gartenlaube,Henriette Wilhelmine Auguste,von Schorn,Henriette von Schorn,H.Nordheim,Henriette von Schorn,Deutschland ,1807,1869,female,"geb. in Nordheim/Meiningen, gest. in Weimar; 1831 Hofdame in Weimar; 1839 Heirat mit Kunsthistoriker Ludwig von Schorn, Mutter von Adelheid von Schorn; deutsche Dichterin, Märchensammlerin und Salonnière",116922842,Kind und Kindeskind,von_Schorn_Henriette_Kind_und_Kindeskind.txt,1858,NA,ja,"da aus den Kreuzern Gulden ; Gemeindeholz und in die königliche Waldung; und es fingen auch schon mehrere Mädchen an, die Kappe fortzulassen. Die beiden Kinder gingen in die Schule und die Nachbarn meinten, es ginge ihnen nichts ab.",ja,Waldenberg,Deutschland ,9696,8474
von_Sternberg_Alexander_Ein_literarischer_Abend_des_alten_Dresden.txt,1115,0,gartenlaube,Peter Alexander,von Ungern-Sternberg,Peter Alexander Freiherr von Ungern-Sternberg,"Sylvan, Alexander von Sternberg",Alexander von Sternberg,Deutschland,1806,1868,male,"geb. in auf Gut Noistfer (Purdi), Gouvernement Estland, Russisches Kaiserreich; gest. in Dannenwalde, Mecklenburg-Strelitz; deutscher Erzähler, Dichter und Maler; Verfasser historischer und biographischer Romane, Novellen und ironischer Märchen",118763733,Ein literarischer Abend des alten Dresden,von_Sternberg_Alexander_Ein_literarischer_Abend_des_alten_Dresden.txt,1859,NA,ja,"als eine Reihe Wagen in die kleine Gasse am Kohlmarkt einfuhr, Klopstock, Verein",ja,"Dresden, Neustädter Rathhause",Deutschland ,4637,4048
von_Sternberg_Alexander_Iffland.txt,1116,0,gartenlaube,Peter Alexander,von Ungern-Sternberg,Peter Alexander Freiherr von Ungern-Sternberg,"Sylvan, Alexander von Sternberg",Alexander von Sternberg,Deutschland,1806,1868,male,"geb. in auf Gut Noistfer (Purdi), Gouvernement Estland, Russisches Kaiserreich; gest. in Dannenwalde, Mecklenburg-Strelitz; deutscher Erzähler, Dichter und Maler; Verfasser historischer und biographischer Romane, Novellen und ironischer Märchen",118763733,Iffland,von_Sternberg_Alexander_Iffland.txt,1858,Novelle,ja,"Lockeneisen des Friseurs, Preußen, Verein, Goethe",ja,"daß ich einst die deutsche Clairon sein würde, der größte Mime Deutschlands und seiner Zeit, Berlin ",Deutschland ,21968,18743
von_Suttner_Bertha_Eva_Siebeck.txt,1117,2375,gutenberg,Bertha Sophia Felicita,von Suttner,Bertha Sophia Felicita Freifrau von Suttner,"B. Oulot, Jemand",Bertha von Suttner,Tschechien/Österreich,1843,1914,female,"geb. in Prag, gest. in Wien; tschechisch-österreichische Pazifistin, Friedensforscherin und Schriftstellerin; als erste Frau mit dem seit 1901 vergebenen Friedensnobelpreis ausgezeichnet",118620126,Eva Siebeck,von_Suttner_Bertha_Eva_Siebeck.txt,1889,Roman,ja,Kaiser Wilhelm,ja,"Sozialdemokratie, Ringstraße, Wien",Deutschland/Österreich,83986,72995
von_Suttner_Bertha_Franzl_und_Mirzl.txt,1118,2376,gutenberg,Bertha Sophia Felicita,von Suttner,Bertha Sophia Felicita Freifrau von Suttner,"B. Oulot, Jemand",Bertha von Suttner,Tschechien/Österreich,1843,1914,female,"geb. in Prag, gest. in Wien; tschechisch-österreichische Pazifistin, Friedensforscherin und Schriftstellerin; als erste Frau mit dem seit 1901 vergebenen Friedensnobelpreis ausgezeichnet",118620126,Franzl und Mirzl,von_Suttner_Bertha_Franzl_und_Mirzl.txt,1905,Novelle,ja,"Walzer, Zigarette",ja,"Wien, Köln",Deutschland/Österreich,21483,18692
von_Suttner_Bertha_Ketten_und_Verkettungen.txt,1119,0,gartenlaube,Bertha Sophia Felicita,von Suttner,Bertha Sophia Felicita Freifrau von Suttner,"B. Oulot, Jemand",Bertha von Suttner,Tschechien/Österreich,1843,1914,female,"geb. in Prag, gest. in Wien; tschechisch-österreichische Pazifistin, Friedensforscherin und Schriftstellerin; als erste Frau mit dem seit 1901 vergebenen Friedensnobelpreis ausgezeichnet",118620126,Ketten und Verkettungen,von_Suttner_Bertha_Ketten_und_Verkettungen.txt,1882,Erzählung,ja,"Philosoph, geboren den 15. October 1849 ",ja,Wien,Österreich,11431,9859
von_Suttner_Bertha_Marthas_Kinder.txt,1120,2377,textgrid,Bertha Sophia Felicita,von Suttner,Bertha Sophia Felicita Freifrau von Suttner,"B. Oulot, Jemand",Bertha von Suttner,Tschechien/Österreich,1843,1914,female,"geb. in Prag, gest. in Wien; tschechisch-österreichische Pazifistin, Friedensforscherin und Schriftstellerin; als erste Frau mit dem seit 1901 vergebenen Friedensnobelpreis ausgezeichnet",118620126,Marthas Kinder,von_Suttner_Bertha_Marthas_Kinder.txt,1903,Roman (Stein),ja,Eisenbahn,ja,"Oldenburg, Schönbrunn, Wien",Deutschland/Österreich,104446,91522
von_Weber_Max_Maria_Der_Bergsturz_bei_Schandau.txt,1121,0,gartenlaube,Christian Philipp Max Maria,von Weber,Christian Philipp Max Maria Freiherr von Weber,-,Max Maria von Weber,Deutschland ,1822,1881,male,"geb. in Dresden, gest. in Berlin; sächsischer Eisenbahndirektor, österreichischer Hofrat und preußischer Ministerialrat; Engagement für den Arbeitsschutz; Sachautor zum Thema Eisebahn; Novellen",119429829,Der Bergsturz bei Schandau,von_Weber_Max_Maria_Der_Bergsturz_bei_Schandau.txt,1862,NA,ja,"Eisenbahnzüge, Dampfböte",ja,Schandau,Deutschland ,6808,5914
von_Wickede_Anton_Julius_Eine_Seemannsfamilie.txt,1122,0,gartenlaube,Anton Julius,von Wickede,Anton Julius von Wickede,-,Anton Julius von Wickede,Deutschland,1819,1896,male,"geb. und gest. in Schwerin; deutscher Offizier, Journalist und Schriftsteller, der hauptsächlich über militärische und regionalgeschichtliche Themen schrieb; Kriegsberichte, historische Erzählungen, Dokufiktion",117337188,Eine Seemannsfamilie,von_Wickede_Anton_Julius_Eine_Seemannsfamilie.txt,1858,Küstenbild,ja,Havanna-Cigarren,ja,"norddeutschen Seeküste, Ostseestrande",Deutschland ,4494,4017
von_Wilbrandt_Adolf_Das_Kind.txt,1123,0,gartenlaube,Adolf Johann Albrecht Friedrich Enoch,von Wilbrandt,Adolf Johann Albrecht Friedrich Enoch von Wilbrandt,-,Adolf von Wilbrandt,Deutschland ,1837,1911,male,"geb. und gest. in Rostock; deutscher Schriftsteller und Direktor des Burgtheaters in Wien; zeitkritische Schlüsselromane aus dem Münchener Dichterkreis, historische Tragödien und Gedichte",118807250,Das Kind,von_Wilbrandt_Adolf_Das_Kind.txt,1897,Roman,ja,Cigarre,ja,ein richtiges deutsches Mädchen ist,Deutschland ,54803,46259
von_Wildenbruch_Ernst_Das_edle_Blut.txt,1124,2380,gutenberg,Ernst Adam,von Wildenbruch,Ernst Adam von Wildenbruch,-,Ernst von Wildenbruch,Deutschland ,1845,1909,male,"geb. in Beirut, Osmanisches Reich; gest. in Berlin; deutscher Jurist ; Dichter ; Dramatiker ; Geheimer Legationsrat; Balladen, Dramen, Romane und Erzählungen; Hauptvertreter des großen gründerzeitlichen Historiendramas der 1880er Jahre und der nationalistischen Bismarcklyrik der Zeit um 1900",118771760,Das edle Blut,von_Wildenbruch_Ernst_Das_edle_Blut.txt,1896,Erzählung,ja,auf der Stadtbahn gefahren,ja,"goldgelben Muskateller; wenn Sie vom Alexanderplatz nach der Jannowitzbrücke fahren, hinter der Neuen Friedrichstraße entlang",Deutschland,11266,9840
von_Wildenbruch_Ernst_Das_wandernde_Licht.txt,1125,2382,gutenberg,Ernst Adam,von Wildenbruch,Ernst Adam von Wildenbruch,-,Ernst von Wildenbruch,Deutschland ,1845,1909,male,"geb. in Beirut, Osmanisches Reich; gest. in Berlin; deutscher Jurist ; Dichter ; Dramatiker ; Geheimer Legationsrat; Balladen, Dramen, Romane und Erzählungen; Hauptvertreter des großen gründerzeitlichen Historiendramas der 1880er Jahre und der nationalistischen Bismarcklyrik der Zeit um 1900",118771760,Das wandernde Licht,von_Wildenbruch_Ernst_Das_wandernde_Licht.txt,1893,Novelle,ja,Kurierzügen,ja,"nicht weit hinter Breslau an dem großen Schienenstrange liegt, der, Schlesien durchquerend, Berlin mit Wien verbindet,","Deutschland, Polen, Österreich",47355,40469
von_Wildenbruch_Ernst_Der_Letzte.txt,1126,2383,gutenberg,Ernst Adam,von Wildenbruch,Ernst Adam von Wildenbruch,-,Ernst von Wildenbruch,Deutschland ,1845,1909,male,"geb. in Beirut, Osmanisches Reich; gest. in Berlin; deutscher Jurist ; Dichter ; Dramatiker ; Geheimer Legationsrat; Balladen, Dramen, Romane und Erzählungen; Hauptvertreter des großen gründerzeitlichen Historiendramas der 1880er Jahre und der nationalistischen Bismarcklyrik der Zeit um 1900",118771760,Der Letzte,von_Wildenbruch_Ernst_Der_Letzte.txt,1887,Erzählung,ja,reiste eines Tages mit der Eisenbahn ab,ja,östlichen Theil der norddeutschen Tiefebene der Ostsee,Deutschland,16179,14072
von_Wildenbruch_Ernst_Die_letzte_Partie.txt,1127,2386,gutenberg,Ernst Adam,von Wildenbruch,Ernst Adam von Wildenbruch,-,Ernst von Wildenbruch,Deutschland ,1845,1909,male,"geb. in Beirut, Osmanisches Reich; gest. in Berlin; deutscher Jurist ; Dichter ; Dramatiker ; Geheimer Legationsrat; Balladen, Dramen, Romane und Erzählungen; Hauptvertreter des großen gründerzeitlichen Historiendramas der 1880er Jahre und der nationalistischen Bismarcklyrik der Zeit um 1900",118771760,Die letzte Partie,von_Wildenbruch_Ernst_Die_letzte_Partie.txt,1909,NA,ja,feinen Zigarren,ja,Berlin ist groß,Deutschland,6016,5155
von_Wildenbruch_Ernst_Tintenfisch.txt,1128,2388,gutenberg,Ernst Adam,von Wildenbruch,Ernst Adam von Wildenbruch,-,Ernst von Wildenbruch,Deutschland ,1845,1909,male,"geb. in Beirut, Osmanisches Reich; gest. in Berlin; deutscher Jurist ; Dichter ; Dramatiker ; Geheimer Legationsrat; Balladen, Dramen, Romane und Erzählungen; Hauptvertreter des großen gründerzeitlichen Historiendramas der 1880er Jahre und der nationalistischen Bismarcklyrik der Zeit um 1900",118771760,Tintenfisch,von_Wildenbruch_Ernst_Tintenfisch.txt,1909,NA,ja,Eisenbahnstation,ja,Berliner Aquariums,Deutschland,39171,33334
von_Wolzogen_Ernst_Das_dritte_Geschlecht.txt,1129,2389,gutenberg,Ernst,von Wolzogen,Ernst Freiherr von Wolzogen,-,Ernst von Wolzogen,Deutschland ,1855,1934,male,"geb. in Breslau, gest. in Puppling bei Wolfratshausen; Schriftsteller, Verlagslektor und Gründer eines der ersten literarischen Kabarette in Deutschland",11889028X,Das dritte Geschlecht,von_Wolzogen_Ernst_Das_dritte_Geschlecht.txt,1899,Roman,ja,"Studentin der Medizin, Cigarette",ja,wohnhaft zu München in der Blütenstrasse,"Deutschland, Schweiz",69161,60545
von_Wolzogen_Ernst_Das_Maedchen.txt,1130,2390,gutenberg,Ernst,von Wolzogen,Ernst Freiherr von Wolzogen,-,Ernst von Wolzogen,Deutschland ,1855,1934,male,"geb. in Breslau, gest. in Puppling bei Wolfratshausen; Schriftsteller, Verlagslektor und Gründer eines der ersten literarischen Kabarette in Deutschland",11889028X,Das Mädchen mit den Schwänen,von_Wolzogen_Ernst_Das_Maedchen.txt,1916,Erzählung,ja,"Novembertage des Weltkriegjahres 1914, Auto",ja,"wenn nur der Geliebte nicht Berlin verlassen mußte, Masurische Seenplatte, Nordpolen; Anhalter und Potsdamer Bahn","Deutschland, Polen",57760,50531
von_Wolzogen_Ernst_Der_Thronfolger.txt,1131,2392,gutenberg,Ernst,von Wolzogen,Ernst Freiherr von Wolzogen,-,Ernst von Wolzogen,Deutschland ,1855,1934,male,"geb. in Breslau, gest. in Puppling bei Wolfratshausen; Schriftsteller, Verlagslektor und Gründer eines der ersten literarischen Kabarette in Deutschland",11889028X,Der Thronfolger,von_Wolzogen_Ernst_Der_Thronfolger.txt,1892,Roman,ja,internationalen Gesellschaft des napoleonischen Hofes,ja,Deutsches Reich; welche bei uns in Deutschland,Deutschland,96108,84388
